name,price,Performance_1_to_10,Weight_Proxy,Battery_Proxy,processor,ram,storage,graphics_card,img
MSI Modern 14 C12MO-1202IN Laptop,44911,4.12396694214876,1.6095709331509058,8.0,12th Gen Intel Core i7 1255U,16 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iuelMHD6g-w280-h280/msi-modern-14-c12mo.webp
Lenovo IdeaPad Pro 5 83D4002PIN Gaming Laptop,139900,5.829752066115702,2.5244694657498767,4.0,Intel Core Ultra 9 Series 1 185H,32 GB LPDDR5X RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-it0PuIezk-w280-h280/lenovo-ideapad-pro-5.webp
Acer Chromebook Plus 515 CB515-2H âNX.KNUSI.002 Laptop,29990,1.4958677685950414,1.6545465384793192,8.0,13th Gen Intel Core i3 1315U,8 GB RAM,256 GB  ,Intel Integarted Graphics,https://cdn1.smartprix.com/rx-iiFZNMXXX-w280-h280/acer-chromebook-plus.webp
HP Omen 16-wd0011tx Gaming Laptop,96975,7.218181818181819,2.7773517668390566,4.0,13th Gen Intel Core i7 13620H,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-iOMvkJUCZ-w280-h280/hp-omen-16-wd0011tx.webp
Acer Aspire 3 A324-51 UN.343SI.009 Laptop,42990,2.7355371900826446,1.7730685318650425,8.0,12th Gen Intel Core i5 1235U,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-i6DEjtfpN-w280-h280/acer-aspire-3-a324-5.webp
MSI Titan 18 HX A14VHG-207IN Gaming Laptop,329990,8.735537190082646,2.6634895632804176,4.0,14th Gen Intel Core i9 14900HX,64 GB DDR5 RAM,2 TB  ,12 GB NVIDIA GeForce RTX 4080,https://cdn1.smartprix.com/rx-i0wMXNfJE-w280-h280/msi-titan-18-hx-a14v.webp
MSI Raider 18 HX A14VHG-254IN Gaming Laptop,309990,8.735537190082646,2.7594234674977747,4.0,14th Gen Intel Core i9 14900HX,32 GB DDR5 RAM,2 TB  ,12 GB NVIDIA GeForce RTX 4080,https://cdn1.smartprix.com/rx-iWikheZCJ-w280-h280/msi-raider-18-hx-a14.webp
MSI Stealth 18 AI Studio A1VIG-022IN Gaming Laptop,279990,8.611570247933884,2.633488860451505,4.0,Intel Core Ultra 9 Series 1 185H,32 GB DDR5 RAM,2 TB  ,16 GB NVIDIA GeForce RTX 4090,https://cdn1.smartprix.com/rx-iItkUunWj-w280-h280/msi-stealth-18-ai-st.webp
Asus TUF Gaming F17 FX706HF-NY040W Laptop,56990,4.966942148760331,2.6805867625853046,4.0,11th Gen Intel Core i5 11400H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-ivsUe0UUZ-w280-h280/asus-tuf-gaming-f17.webp
Lenovo LOQ 15IRX9 83DV00LXIN Gaming Laptop,116491,7.709090909090909,2.4019489448886215,4.0,13th Gen Intel Core i7 13650HX,24 GB DDR5 RAM,512 GB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iBuCckD9W-w280-h280/lenovo-loq-15irx9-83.webp
Samsung Galaxy Book 4 np750xgk-lg2in Laptop,63000,1.1487603305785123,1.694359390780043,8.0,Intel Core 5 Processor Series 1 120U,16 GB LPDDR4x RAM,512 GB  ,Intel Graphics,https://cdn1.smartprix.com/rx-iJF7hQfWQ-w280-h280/samsung-galaxy-book.webp
Asus ROG Zephyrus G16 GU605MV-CO711WS Gaming Laptop,172990,5.279338842975207,2.4279774768787004,4.0,Intel Core Ultra 7 Series 1 155H,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iRUX2x2bZ-w280-h280/asus-rog-zephyrus-g1.webp
Asus ROG Zephyrus G14 GA403UV-QS085WS Gaming Laptop,175000,6.667768595041322,2.738825267160996,4.0,8th Gen AMD Ryzen 9 8945HS,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iLRXQEQIc-w280-h280/asus-rog-zephyrus-g1.webp
Asus TUF Gaming A14 2024 Gaming Laptop,177990,6.667768595041322,2.6091474674367188,4.0,AMD Ryzen 9 AI HX 370,16 GB LPDDR5X RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-ieB4kukke-w280-h280/asus-tuf-gaming-a14.webp
Acer Aspire 3 A324-51 UN.343SI.006 Laptop,28990,1.3471074380165289,1.766785859067129,8.0,12th Gen Intel Core i3 1215U,8 GB DDR4 RAM,256 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-iv0oRgUsR-w280-h280/acer-aspire-3-a324-5.webp
Asus Vivobook 15 X1504ZA-NJ540WS Laptop,44990,2.7355371900826446,1.667052329507519,8.0,12th Gen Intel Core i5 1235U,16 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-ikTN8ABkV-w280-h280/asus-vivobook-15-x15.webp
Dell Alienware M16 R1 ANM16I7CDG7001ODB1 Laptop,143990,7.218181818181819,2.503805264375908,4.0,13th Gen Intel Core i7 13650HX,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-i0HpBgXYv-w280-h280/dell-alienware-m16-r.webp
HP Victus 15-fa1351TX Gaming Laptop,60990,4.966942148760331,2.4197058236711,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iJd2TTEJp-w280-h280/hp-victus-15-fa1351t.webp
Dell Vostro 3530 VN3530602PF001ORB1 Laptop,52190,2.7355371900826446,1.6200894542168542,8.0,13th Gen Intel Core i5 1334U,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-iGw6LFibk-w280-h280/dell-vostro-3530-vn3.webp
Dell Vostro 3530 VN3530KCKC9001ORB1 Laptop,52990,2.7355371900826446,1.6040752263501163,8.0,13th Gen Intel Core i5 1334U,16 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-iGw6LFibk-w280-h280/dell-vostro-3530-vn3.webp
Acer âAL15G- 52 2024 Gaming Laptop,58999,4.966942148760331,2.757599069686175,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,1 TB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iwQwdZA7i-w280-h280/acer-al15g-52-2024-g.webp
HP 14-ew1074TU Laptop,66990,2.884297520661157,1.6628720508748431,8.0,Intel Core Ultra 5 Series 1 125H,16 GB LPDDR5 RAM,512 GB  ,Intel Arc Graphics,https://cdn1.smartprix.com/rx-iQM05swvA-w280-h280/hp-14-ew1074tu-lapto.webp
Acer âAL15G- 52 Gaming Laptop,68990,5.502479338842975,2.6041629679824747,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-ikClD6Ta0-w280-h280/acer-al15g-52-gaming.webp
Asus ExpertBook B1 B1402CBA-NK1494WS Laptop,35490,1.3471074380165289,1.8614929688721715,8.0,12th Gen Intel Core i3 1215U,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-iteUtNDjq-w280-h280/asus-expertbook-b1-b.webp
Asus ExpertBook B1 B1502CBA-NJ1090WS Laptop,38990,1.3471074380165289,1.6681731601342529,8.0,12th Gen Intel Core i3 1215U,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-iRiqE2uM2-w280-h280/asus-expertbook-b1-b.webp
Asus Vivobook S 15 OLED 2024 S5506MA-MA752WS Laptop,96990,3.7768595041322315,1.6336602565860892,8.0,Intel Core Ultra 7 Series 1 155H,16 GB LPDDR5X RAM,1 TB  ,Intel Integrated Arc,https://cdn1.smartprix.com/rx-ihVZDo1T9-w280-h280/asus-vivobook-s-15-o.webp
HP OmniBook X 14-fe000 AI Laptop,94990,1.1487603305785123,1.7478130525820539,8.0,Qualcomm Snapdragon X Elite X1E-78-100,16 GB LPDDR5X RAM,512 GB  ,Qualcomm Adreno GPU,https://cdn1.smartprix.com/rx-ijv9OB1dn-w280-h280/hp-omnibook-x-14-fe0.webp
MSI Modern 15 B12MO-815IN Laptop,51600,4.12396694214876,1.8759079678777293,8.0,12th Gen Intel Core i7 1255U,16 GB DDR4 RAM,1 TB  ,Intel Integrated Iris Xe,https://cdn1.smartprix.com/rx-iGXa1xqbZ-w280-h280/msi-modern-15-b12mo.webp
MSI Modern 15 B12MO-818IN Laptop,38990,2.7355371900826446,1.630241058514978,8.0,12th Gen Intel Core i5 1235U,8 GB DDR4 RAM,512 GB  ,Intel Integrated Iris Xe,https://cdn1.smartprix.com/rx-iGXa1xqbZ-w280-h280/msi-modern-15-b12mo.webp
MSI Modern 15 B13M-883IN Laptop,33990,1.3471074380165289,1.8139800868703952,8.0,13th Gen Intel Core i3 1315U,8 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iTsKgxJFW-w280-h280/msi-modern-15-b13m-8.webp
Asus Vivobook S 16 OLED 2024 S5606MA-MX951WS Laptop,124999,4.966942148760331,1.8521367082476958,8.0,Intel Core Ultra 9 Series 1 185H,16 GB LPDDR5X RAM,1 TB  ,Intel Arc Graphics,https://cdn1.smartprix.com/rx-iUwZLXDxg-w280-h280/asus-vivobook-s-16-o.webp
Microsoft Surface Pro 11 2024 Laptop,113990,1.1487603305785123,1.62334797731419,8.0,Qualcomm Snapdragon X Plus,16 GB LPDDR5x RAM,256 GB  ,Qualcomm Adreno GPU,https://cdn1.smartprix.com/rx-i48V5WrPc-w280-h280/microsoft-surface-pr.webp
Microsoft Surface Pro 11 Laptop,156990,1.1487603305785123,1.853620457626078,8.0,Qualcomm Snapdragon X Elite,16 GB LPDDR5x RAM,512 GB  ,Qualcomm Adreno GPU,https://cdn1.smartprix.com/rx-iJPiJkDaT-w280-h280/microsoft-surface-pr.webp
Microsoft Surface Laptop 7,145990,1.1487603305785123,1.7701269969144224,8.0,Qualcomm Snapdragon X Elite,16 GB âLPDDR5x RAM,512 GB  ,Qualcomm Adreno GPU,https://cdn1.smartprix.com/rx-iymb9nXEH-w280-h280/microsoft-surface-la.webp
MSI Prestige 14 AI Evo C1MG-050IN Laptop,69990,2.7355371900826446,1.617833409740341,8.0,1st Gen Intel Core Ultra 5 125H,16 GB DDR5 RAM,1 TB  ,Intel Integrated Intel Arc,https://cdn1.smartprix.com/rx-ilCAo5wjB-w280-h280/msi-prestige-14-ai-e.webp
MSI Summit E13 AI Evo A1MTG-041IN 2 in 1 Laptop Laptop,95500,3.7768595041322315,1.6564090863927687,8.0,1st Gen Intel Core Ultra 7 Series 1 155H,32 GB LPDDR5 RAM,1 TB  ,Intel Integrated Intel Arc,https://cdn1.smartprix.com/rx-igLbW0aJZ-w280-h280/msi-summit-e13-ai-ev.webp
Lenovo Yoga 7 14ARP8 82YM0075IN Laptop,91990,3.7768595041322315,1.8314714156482381,8.0,7th Gen AMD Ryzen 7 7735U,16 GB DDR5 RAM,1 TB  ,Integrated AMD Radeon 680M Graphics,https://cdn1.smartprix.com/rx-iAMFCdpX6-w280-h280/lenovo-yoga-7-14arp8.webp
Lenovo LOQ 83GS000PIN Gaming Laptop,69999,5.502479338842975,2.4182451221806764,4.0,12th Gen Intel Core i5 12450HX,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-iQEPLT1pd-w280-h280/lenovo-loq-83gs000pi.webp
MSI Thin 15 B12VE-1689IN Gaming Laptop,74990,5.829752066115702,2.583679573372434,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-iNPRH6Zwb-w280-h280/msi-thin-15-b12ve-16.webp
Dell Inspiron 5440 Laptop,99990,1.1487603305785123,1.761660426937905,8.0,Intel Core 7 Processor Series 1 150U,16 GB DDR5 RAM,1 TB  ,Intel Graphics,https://cdn1.smartprix.com/rx-inCqAgPfA-w280-h280/dell-inspiron-5440-l.webp
MSI Thin 15 B12UCX-1695IN Gaming Laptop,55990,4.966942148760331,2.5088977318699577,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iSXYmi3ng-w280-h280/msi-thin-15-b12ucx-1.webp
MSI Thin 15 B12UC-1692IN Gaming Laptop,64990,5.413223140495868,2.661055701817842,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-iycL490Rj-w280-h280/msi-thin-15-b12uc-16.webp
MSI Thin 15 B12UC-1691IN Gaming Laptop,71790,5.413223140495868,2.794546312128764,4.0,12th Gen Intel Core i7 12650H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-inO4sAHoL-w280-h280/msi-thin-15-b12uc-16.webp
MSI Thin 15 B13UC-1805IN Gaming Laptop,59990,6.801652892561983,2.792826416349231,4.0,13th Gen Intel Core i5 13420H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-iSXYmi3ng-w280-h280/msi-thin-15-b13uc-18.webp
HP Victus 15-fa1226TX Gaming Laptop,57899,4.966942148760331,2.663918050638872,4.0,12th Gen Intel Core i5 12450H,8 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iKN69soSG-w280-h280/hp-victus-15-fa1226t.webp
Dell Inspiron 5330 2024 Laptop,74990,2.884297520661157,1.7352880858746194,8.0,Intel Core Ultra 5 Series 1 125H,16 GB LPDDR5x RAM,512 GB  ,Intel Arc Graphics,https://cdn1.smartprix.com/rx-iZitQrlIj-w280-h280/dell-inspiron-5330-2.webp
HP Victus 15-fa1327TX Gaming Laptop,72900,6.890909090909091,2.5344479048684456,4.0,13th Gen Intel Core i5 13420H,16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-ikJZDvo4T-w280-h280/hp-victus-15-fa1327t.webp
Dell Inspiron 3530 OIN353034011RINB1M Laptop,48990,2.7355371900826446,1.8151954185306978,8.0,13th Gen Intel Core i5 1334U,8 GB DDR4 RAM,512 GB  ,Intel Integrated Integrated,https://cdn1.smartprix.com/rx-iIhe53CkR-w280-h280/dell-inspiron-3530-o.webp
HP Victus 15-fa1227TX Gaming Laptop,61990,4.966942148760331,2.5928486603059513,4.0,12th Gen Intel Core i5 12450H,16 GB DDR4 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iJd2TTEJp-w280-h280/hp-victus-15-fa1227t.webp
HP Omen 16-wd0012TX Gaming Laptop,116990,7.709090909090909,2.5031160067607017,4.0,13th Gen Intel Core i7 13620H,16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iOMvkJUCZ-w280-h280/hp-omen-16-wd0012tx.webp
HP 15-fd0186TU Laptop,36500,1.3471074380165289,1.8631330117529548,8.0,13th Gen Intel Core i3 1315U,8 GB DDR4 RAM,512 GB  ,Intel Integrated UHD,https://cdn1.smartprix.com/rx-intS8HrM2-w280-h280/hp-15-fd0186tu-lapto.webp
Acer Swift Go 14 SFG14-73 NX.KSGSI.001 Laptop,76890,2.7355371900826446,1.748112482014965,8.0,Intel Core Ultra 5 125H,16 GB LPDDR5X RAM,512 GB  ,Intel Integrated Arc Graphics,https://cdn1.smartprix.com/rx-iL1KCQesF-w280-h280/acer-swift-go-14-sfg.webp
Lenovo LOQ 15IAX9 83GS008VIN Gaming Laptop,58775,4.966942148760331,2.7248357136080004,4.0,12th Gen Intel Core i5 12450HX,12 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-ikfAgTiMr-w280-h280/lenovo-loq-15iax9-83.webp
Acer Swift Go 14 SFG14-73 NX.KSGSI.002 Laptop,80990,3.7768595041322315,1.7408237074140551,8.0,Intel Core Ultra 7 Series 1 155H,16 GB LPDDR5X RAM,1 TB  ,Intel Integrated Arc Graphics,https://cdn1.smartprix.com/rx-iUKUwXNFX-w280-h280/acer-swift-go-14-sfg.webp
HP Pavilion 15-eh3036AU Laptop,50999,2.7107438016528924,1.6419039765660535,8.0,7th Gen AMD Ryzen 5 7530U,8 GB DDR4 RAM,512 GB  ,AMD Radeon Graphics,https://cdn1.smartprix.com/rx-iB3PTgeJm-w280-h280/hp-pavilion-15-eh303.webp
HP 15-fd1097TU Laptop,59990,1.0,1.881009230621703,8.0,Intel Core 5 Processor Series 1 120U,16 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iLSZ424xk-w280-h280/hp-15-fd1097tu-lapto.webp
HP 15-fd1096TU Laptop,46447,1.0,1.7237836804496145,8.0,Intel Core 5 Processor Series 1 120U,8 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iZwqzPAqY-w280-h280/hp-15-fd1096tu-lapto.webp
HP 15-fd1095TU Laptop,39059,1.0,1.7256559297743053,8.0,Intel Core 3 Processor Series 1 100U,8 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iGul9JzaI-w280-h280/hp-15-fd1095tu-lapto.webp
HP Pavilion 16-af0028TU Laptop,72990,3.7768595041322315,1.6755326934897317,8.0,Intel Core Ultra 7 155U,16 GB LPDDR5x RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-ij8MeprQB-w280-h280/hp-pavilion-16-af002.webp
MSI Thin 15 B12VE-1688IN Gaming Laptop,79990,5.829752066115702,2.501495404946434,4.0,12th Gen Intel Core i7 12650H,16 GB DDR4 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-ilQfpZWlH-w280-h280/msi-thin-15-b12ve-16.webp
HP Pavilion 16-af0015TU Laptop,62990,2.7355371900826446,1.621108154748771,8.0,Intel Core Ultra 5 Processor 125U,16 GB LPDDR5 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iyv4mxBqX-w280-h280/hp-pavilion-16-af001.webp
MSI Thin 15 B12UC-1690IN Gaming Laptop,71690,5.413223140495868,2.492471860543827,4.0,12th Gen Intel Core i7 12650H,16 GB DDR4 RAM,1 TB  ,4 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-iDVfAVVp0-w280-h280/msi-thin-15-b12uc-16.webp
Lenovo LOQ 15IAX9 83GS009RIN Gaming Laptop,60400,4.966942148760331,2.5094769681241442,4.0,12th Gen Intel Core i5 12450HX,12 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-iB2untrsA-w280-h280/lenovo-loq-15iax9-83.webp
Acer Predator Helios Neo 16 âPHN16-72 NH.QNPSI.003 Gaming Laptop,115990,7.218181818181819,2.551701599740948,4.0,14th Gen Intel Core i7 14700HX,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-ioJ7u0PSA-w280-h280/acer-predator-helios.webp
MSI Creator Z17 HX Studio A14VGT-262IN Creator Laptop,264990,8.363636363636363,2.6879734317132544,4.0,14th Gen Intel Core i7 14700HX,32 GB DDR5 RAM,2 TB  ,8 GB NVIDIA GeForce RTX 4070,https://cdn1.smartprix.com/rx-iS57mcYiS-w280-h280/msi-creator-z17-hx-s.webp
MSI Pulse 17 AI C1VGKG-030IN Gaming Laptop,179990,6.975206611570249,2.5377323300697565,4.0,Intel Core Ultra 9 Series 1 185H,32 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,https://cdn1.smartprix.com/rx-ixtZDP5CT-w280-h280/msi-pulse-17-ai-c1vg.webp
Acer Nitro V ANV15-41 NH.QPESI.001 Gaming Laptop,82990,4.788429752066116,2.4147554897692443,4.0,7th Gen AMD Ryzen 7 7735HS,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-iTA0jPnfv-w280-h280/acer-nitro-v-anv15-4.webp
HP Omen 16-wf0061TX Gaming Laptop,189990,8.363636363636363,2.406168927408201,4.0,13th Gen Intel Core i9 13900HX,32 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,https://cdn1.smartprix.com/rx-iBfnhDdhJ-w280-h280/hp-omen-16-wf0061tx.webp
MSI Sword 16 HX B14VGKG-207IN Gaming Laptop,149990,8.363636363636363,2.4089812295876643,4.0,14th Gen Intel Core i7 14700HX,16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,https://cdn1.smartprix.com/rx-iQwIEfS0z-w280-h280/msi-sword-16-hx-b14v.webp
Samsung Galaxy Book 4 NP750XGJ-KG1IN Laptop,51990,2.884297520661157,1.7211012309143972,8.0,13th Gen Intel Core i5 1335U,8 GB LPDDR4x RAM,512 GB  ,Intel Iris Xe Graphics,https://cdn1.smartprix.com/rx-ipPNIsNt2-w280-h280/samsung-galaxy-book.webp
HP 15s-eq2304au Laptop,38499,2.7107438016528924,1.7628240241594262,8.0,5th Gen AMD Ryzen 5 5500U,8 GB DDR4 RAM,512 GB  ,AMD Radeon,https://cdn1.smartprix.com/rx-ihWiXgchK-w280-h280/hp-15s-eq2304au-lapt.webp
HP 15s-eq2305AU Laptop,41390,2.7107438016528924,1.8501599030820153,8.0,5th Gen AMD Ryzen 5 5500U,16 GB DDR4 RAM,512 GB  ,AMD Radeon,https://cdn1.smartprix.com/rx-iynSkXaUn-w280-h280/hp-15s-eq2305au-lapt.webp
Acer Aspire 5 A515-58M UN.KHFSI.004 Gaming Laptop,42500,1.4958677685950414,1.8159317492706488,8.0,13th Gen Intel Core i3 1305U,8 GB DDR5 RAM,512 GB  ,Intel UHD Graphics,https://cdn1.smartprix.com/rx-imZeeixsX-w280-h280/acer-aspire-5-a515-5.webp
Lenovo Legion 5 16IRX9 83DG004SIN Laptop,146999,7.709090909090909,2.4219648957804245,4.0,14th Gen Intel Core i7 14650HX,16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iwect8CnH-w280-h280/lenovo-legion-5-16ir.webp
HP Chromebook 11MK G9 EE Touch Laptop,22599,1.1487603305785123,1.6973854453349508,6.5,MediaTek Kompanio 500,4 GB LPDDR4X RAM,32 GB  ,Arm Mali-G72 MP3,https://cdn1.smartprix.com/rx-ikHXHHUMd-w280-h280/hp-chromebook-11mk-g.webp
HP 255 G9 â949J0PA Laptop,31990,2.56198347107438,1.654935107675496,6.5,AMD Ryzen 5,8 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-ie88yD9Oi-w280-h280/hp-255-g9-949j0pa-la.webp
Lenovo Legion 5 16IRX9 83DG004RIN Laptop,129490,7.218181818181819,2.4292973675843026,4.0,14th Gen Intel Core i7 14650HX,16 GB DDR5 RAM,1 TB  ,6 GB NVIDIA GeForce RTX 4050,https://cdn1.smartprix.com/rx-ixUvnc0JQ-w280-h280/lenovo-legion-5-16ir.webp
Lenovo IdeaPad Pro 5 83D2001GIN Gaming Laptop,112990,4.818181818181818,1.8757921644751545,8.0,Intel Core Ultra 9 Series 1 185H,32 GB LPDDR5X RAM,1 TB  ,Integrated Intel Arc Graphics,https://cdn1.smartprix.com/rx-iGxLaMYxX-w280-h280/lenovo-ideapad-pro-5.webp
HP 15s-fq5328TU Laptop,41147,1.3471074380165289,1.6380991494994586,8.0,12th Gen Intel Core i3 1215U,8 GB DDR4 RAM,1 TB  ,Intel Integrated,https://cdn1.smartprix.com/rx-i6tB6Xc2s-w280-h280/hp-15s-fq5328tu-lapt.webp
Lenovo ThinkBook 16 G6 21KHA0J6IN Laptop,59990,2.884297520661157,1.8049714001066484,8.0,13th Gen Intel Core i5 1335U,16 GB DDR5 RAM,512 GB  ,Iris Xe Graphics,https://cdn1.smartprix.com/rx-i4pngyiNB-w280-h280/lenovo-thinkbook-16.webp
HP 15s-fq5331TU Laptop,61990,2.884297520661157,1.6794981249606304,8.0,12th Gen Intel Core i5 1235U,8 GB DDR4 RAM,1 TB  ,Intel UHD Graphics,https://cdn1.smartprix.com/rx-i6K5S9MUs-w280-h280/hp-15s-fq5331tu-lapt.webp
MSI Crosshair 16 HX D14VGKG-205IN Gaming Laptop,169990,8.363636363636363,2.735743374497469,4.0,14th Gen Intel Core i7 14700HX,32 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4070,https://cdn1.smartprix.com/rx-iAfj0NSRR-w280-h280/msi-crosshair-16-hx.webp
MSI Crosshair 16 HX D14VFKG-206IN Gaming Laptop,139260,7.709090909090909,2.486950886078985,4.0,14th Gen Intel Core i7 14700HX,16 GB DDR5 RAM,1 TB  ,8 GB NVIDIA GeForce RTX 4060,https://cdn1.smartprix.com/rx-iEH37Zws0-w280-h280/msi-crosshair-16-hx.webp
Lenovo LOQ 15IAX9 83GS008BIN Gaming Laptop,56990,4.966942148760331,2.681007435811101,4.0,12th Gen Intel Core i5 12450HX,12 GB DDR5 RAM,512 GB  ,4 GB NVIDIA GeForce RTX 2050,https://cdn1.smartprix.com/rx-ibgcLPSg5-w280-h280/lenovo-loq-15iax9-83.webp
Asus Zenbook Duo OLED 2024 UX8406MA-QL551WS Laptop,144990,2.884297520661157,1.6056698006344035,8.0,Intel Core Ultra 5 Series 1 125H,16 GB LPDDR5X RAM,1 TB  ,Intel Arc Graphics,https://cdn1.smartprix.com/rx-ifoQZvlRE-w280-h280/asus-zenbook-duo-ole.webp
HP 15-fd1098TU Laptop,55994,2.7355371900826446,1.7275246812315364,8.0,Intel Core Ultra 5 Series 1 125H,8 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iljDHgZnW-w280-h280/hp-15-fd1098tu-lapto.webp
Asus Zenbook Duo OLED 2024 UX8406MA-QL971WS Laptop,189990,4.966942148760331,1.883966919919361,8.0,Intel Core Ultra 9 Series 1 185H,32 GB LPDDR5X RAM,2 TB  ,Intel Arc Graphics,https://cdn1.smartprix.com/rx-iNPv63FTj-w280-h280/asus-zenbook-duo-ole.webp
Lenovo LOQ 15IRX9 83DV00BCIN Gaming Laptop,96190,6.890909090909091,2.527203369347631,4.0,13th Gen Intel Core i7 13650HX,16 GB DDR5 RAM,512 GB  ,6 GB NVIDIA GeForce RTX 3050,https://cdn1.smartprix.com/rx-iaUwrVTgC-w280-h280/lenovo-loq-15irx9-83.webp
HP 15-fd1099TU Laptop,64990,2.7355371900826446,1.7488137005739244,8.0,Intel Core Ultra 5 Series 1 125H,16 GB DDR4 RAM,512 GB  ,Intel Integrated,https://cdn1.smartprix.com/rx-iPhbwo8yd-w280-h280/hp-15-fd1099tu-lapto.webp
HP 15-fd0220TU Laptop,52789,2.884297520661157,1.610331172988108,8.0,13th Gen Intel Core i5 1334U,8 GB DDR4 RAM,512 GB  ,Intel Iris Xe Graphics,https://cdn1.smartprix.com/rx-i0EejJDIU-w280-h280/hp-15-fd0220tu-lapto.webp
